Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
346500	431	600	0.2034	0.1277	0.15	94.61	0.000	0.000	0.000
350000	437	600	0.198	0.1509	0.14	95.65	0.000	0.000	0.000
353500	440	600	0.1921	0.1586	0.16	96.61	0.000	0.000	0.000
357000	439	600	0.1866	0.166	0.14	97.58	0.000	0.000	0.000
360500	440	600	0.1786	0.1809	0.15	98.57	0.000	0.000	0.000
364000	429	600	0.1661	0.2131	0.16	99.54	0.000	0.000	0.000
367500	437	600	0.1741	0.2054	0.16	100.52	0.000	0.000	0.000
371000	441	600	0.1867	0.1911	0.15	101.52	0.000	0.000	0.000
374500	456	600	0.1802	0.2243	0.16	102.42	0.000	0.000	0.000
378000	425	600	0.1639	0.2474	0.15	103.19	0.000	0.000	0.000
381500	426	600	0.1643	0.2226	0.13	103.92	0.000	0.000	0.000
385000	439	600	0.1729	0.1851	0.14	104.63	0.000	0.000	0.000
388500	443	600	0.1683	0.2037	0.15	105.35	0.000	0.000	0.000
392000	450	600	0.1826	0.1671	0.15	106.08	0.000	0.000	0.000
395500	437	600	0.1791	0.1691	0.15	106.78	0.000	0.000	0.000
399000	430	600	0.1788	0.1854	0.16	107.45	0.000	0.000	0.000
