Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
234500	439	600	0.168	0.1794	0.13	61.04	0.000	0.000	0.000
238000	435	600	0.1584	0.2194	0.15	61.89	0.000	0.000	0.000
241500	452	600	0.1562	0.232	0.16	62.73	0.000	0.000	0.000
245000	435	600	0.178	0.2031	0.14	63.64	0.000	0.000	0.000
248500	431	600	0.1655	0.2223	0.15	64.55	0.000	0.000	0.000
252000	437	600	0.1781	0.1774	0.14	65.46	0.000	0.000	0.000
255500	436	600	0.1785	0.1937	0.14	66.38	0.000	0.000	0.000
259000	430	600	0.186	0.1814	0.13	67.38	0.000	0.000	0.000
262500	437	600	0.1807	0.1831	0.17	68.17	0.000	0.000	0.000
266000	436	600	0.1708	0.208	0.17	69.18	0.000	0.000	0.000
269500	435	600	0.1651	0.2366	0.15	70.10	0.000	0.000	0.000
273000	436	600	0.1759	0.1763	0.15	71.06	0.000	0.000	0.000
276500	433	600	0.1715	0.1911	0.15	71.99	0.000	0.000	0.000
280000	439	600	0.2021	0.1397	0.16	72.88	0.000	0.000	0.000
283500	436	600	0.2046	0.124	0.16	73.74	0.000	0.000	0.000
287000	421	600	0.1895	0.1526	0.15	74.55	0.000	0.000	0.000
290500	428	600	0.1694	0.2054	0.14	75.38	0.000	0.000	0.000
294000	433	600	0.1729	0.1517	0.15	76.25	0.000	0.000	0.000
297500	432	600	0.1746	0.1649	0.14	77.14	0.000	0.000	0.000
301000	444	600	0.1787	0.1769	0.15	78.12	0.000	0.000	0.000
304500	439	600	0.1836	0.1869	0.15	79.02	0.000	0.000	0.000
308000	422	600	0.1796	0.1866	0.14	79.88	0.000	0.000	0.000
311500	421	600	0.1596	0.2069	0.14	80.77	0.000	0.000	0.000
315000	441	600	0.1668	0.2097	0.14	81.65	0.000	0.000	0.000
318500	435	600	0.1593	0.2523	0.16	82.64	0.000	0.000	0.000
322000	423	600	0.1649	0.2546	0.15	83.60	0.000	0.000	0.000
325500	439	600	0.1741	0.238	0.15	84.46	0.000	0.000	0.000
329000	421	600	0.1713	0.244	0.15	85.32	0.000	0.000	0.000
332500	419	600	0.1584	0.248	0.15	86.22	0.000	0.000	0.000
336000	425	600	0.1737	0.2337	0.14	87.12	0.000	0.000	0.000
339500	420	600	0.1816	0.2131	0.15	88.06	0.000	0.000	0.000
343000	433	600	0.1695	0.2191	0.15	88.95	0.000	0.000	0.000
346500	460	600	0.1711	0.2226	0.16	89.94	0.000	0.000	0.000
350000	447	600	0.1745	0.1474	0.15	90.87	0.000	0.000	0.000
353500	450	600	0.1899	0.1546	0.17	91.89	0.000	0.000	0.000
357000	456	600	0.2014	0.1594	0.15	92.84	0.000	0.000	0.000
360500	454	600	0.1835	0.174	0.15	93.70	0.000	0.000	0.000
364000	452	600	0.186	0.166	0.16	94.55	0.000	0.000	0.000
367500	434	600	0.1839	0.218	0.15	95.49	0.000	0.000	0.000
371000	443	600	0.1864	0.1994	0.15	96.35	0.000	0.000	0.000
374500	428	600	0.1861	0.2029	0.14	97.29	0.000	0.000	0.000
378000	435	600	0.2022	0.1569	0.14	98.27	0.000	0.000	0.000
381500	435	600	0.1807	0.2194	0.15	99.28	0.000	0.000	0.000
385000	449	600	0.1808	0.224	0.16	100.30	0.000	0.000	0.000
388500	459	600	0.1744	0.2137	0.17	101.33	0.000	0.000	0.000
392000	437	600	0.1932	0.1674	0.16	102.24	0.000	0.000	0.000
395500	431	600	0.204	0.174	0.14	103.00	0.000	0.000	0.000
399000	436	600	0.1752	0.192	0.15	103.73	0.000	0.000	0.000
