att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-1.011;-0.326	-0.820;0.100	100100000100000	0.000	0.057	1	158.68	3958	3158	1.00		9	157
-0.218;1.211	-0.843;0.326	000001011010101	0.000	0.031	1	240.04	3971	3184	1.00		13	413
-0.061;1.415	#	000001011010100	0.000	0.036	1	235.64	3989	3199	0.50		16	447
0.356;0.928	0.414;1.065	000000000010000	0.000	0.105	1	195.62	3905	3206	1.00		4	38
-1.224;-0.414	-0.547;0.564	110000000000000	0.000	0.110	1	159.45	3917	3218	1.00		12	109
-1.061;-0.414	-0.407;0.373	110000000000000	0.000	0.145	1	163.52	3917	3218	1.00		12	83
-0.264;0.369	-0.535;0.270	000001011011101	0.000	0.155	2	270.81	3959	3219	1.00		36	233
-0.444;0.756	#	000001011011000	0.000	0.021	1	225.97	3921	3222	0.50		13	620
#	-1.604;0.014	000001001001101	0.000	0.070	3	207.17	3960	3227	0.50		34	484
-0.264;0.933	#	000001011011101	0.000	0.069	1	233.59	3959	3260	0.50		37	533
#	-0.233;0.610	100001011011000	0.000	0.033	1	235.28	3956	3313	0.50		11	335
-1.064;-0.265	-0.566;0.014	110100000000000	0.000	0.020	1	169.91	3885	3347	1.00		2	102
-0.570;-0.476	-0.152;0.423	100001011011100	0.000	0.000	1	205.40	3368	3368	1.00		0	13
-0.845;0.107	-0.632;0.135	110101001011000	0.000	0.020	1	208.12	3698	3440	1.00		4	205
0.554;1.354	-1.426;-0.372	000001000000000	0.017	0.444	1	161.24	3933	3462	1.00		8	18
#	-0.535;-0.321	000001011011101	0.000	0.111	1	200.53	3879	3466	0.50		11	99
0.765;0.994	-0.096;1.130	000001100010000	0.000	0.000	1	155.45	3469	3469	1.00		0	11
-1.178;-0.474	#	000000000100000	0.000	0.130	1	153.37	3916	3471	0.50		10	77
-0.723;0.219	-0.191;0.906	100001010010010	0.000	0.148	1	223.88	3983	3510	1.00		23	155
-0.357;0.957	0.747;1.068	000001110010000	0.000	0.000	1	185.30	3511	3511	1.00		0	10
-1.178;-0.474	-0.916;-0.322	000000000100000	0.001	0.243	2	150.17	3916	3514	1.00		9	37
-0.329;0.313	-1.058;-0.148	001001001001101	0.000	0.110	1	233.96	3975	3538	1.00		12	109
#	-1.317;-0.301	001001001000000	0.000	0.029	1	185.57	3810	3539	0.50		5	174
-0.218;0.429	-0.765;0.308	100001011011101	0.000	0.133	1	257.60	3980	3542	1.00		21	158
-0.981;0.390	-1.199;0.219	001101001001000	0.000	0.000	1	209.52	3552	3552	1.00		0	265
-0.271;0.357	#	000001001001101	0.000	0.054	1	243.75	3960	3558	0.50		12	224
#	-0.831;-0.352	000100001100000	0.000	0.030	1	184.80	3909	3566	0.50		4	134
-1.178;-1.051	#	000000000100000	0.000	0.250	1	157.41	3574	3574	0.50		0	0
0.213;0.994	#	000001100010000	0.000	0.069	1	226.88	3969	3589	0.50		9	130
-0.815;-0.320	0.188;0.640	110001001001000	0.000	0.000	1	157.66	3618	3618	1.00		0	12
0.056;1.295	-0.148;1.051	000001000010000	0.000	0.151	1	259.40	3992	3629	1.00		13	86
#	-1.529;0.338	100001011011101	0.000	0.062	1	214.47	3980	3649	0.50		17	276
#	0.218;0.502	000010000010000	0.000	0.000	1	214.48	3650	3650	0.50		0	46
#	-0.568;-0.032	100101001111000	0.000	0.000	1	213.76	3652	3652	0.50		0	143
-0.256;0.734	-0.306;0.825	000001010010000	0.000	0.035	1	246.48	3927	3662	1.00		5	141
-1.028;0.001	-1.320;-0.031	000101001101000	0.000	0.029	1	189.74	3880	3672	1.00		3	102
-0.893;0.326	-0.300;0.390	100001001011100	0.000	0.019	1	256.25	3827	3685	1.00		2	106
-1.064;-0.131	#	100100001100000	0.000	0.035	1	185.57	3995	3700	0.50		4	115
0.419;1.295	0.819;1.051	000001000010000	0.000	0.000	1	196.00	3710	3710	1.00		0	2
0.136;0.840	-0.894;-0.299	000001001000101	0.000	0.033	1	197.64	3996	3719	1.00		1	30
0.056;1.066	-0.809;-0.138	000001010000100	0.000	0.021	1	214.28	3723	3723	1.00		1	47
-0.938;0.300	-0.917;0.156	101101001011000	0.000	0.014	1	208.63	3870	3732	1.00		2	142
-1.015;-0.101	-0.581;-0.005	100101001101000	0.000	0.078	1	192.11	3948	3734	1.00		4	51
-0.145;1.264	-0.944;-0.331	000001000000100	0.000	0.065	1	204.12	3965	3769	1.00		3	46
0.311;1.295	#	000001000010000	0.000	0.123	1	223.50	3992	3772	0.50		7	57
-0.791;0.237	#	100101011011100	0.000	0.015	1	211.24	3845	3797	0.50		2	131
#	-1.117;-0.408	000001001100000	0.000	0.021	1	184.69	3800	3800	0.50		1	48
-0.621;1.190	#	000001010010100	0.000	0.035	1	224.08	3976	3806	0.50		6	173
0.066;0.389	-1.061;-1.022	001001001001100	0.000	0.051	1	194.90	3808	3808	1.00		0	0
0.391;0.778	-0.471;0.893	000001011010000	0.000	0.045	1	239.74	3843	3843	1.00		1	22
0.130;0.778	-1.292;0.813	000001011010000	0.000	0.017	1	238.49	3843	3843	1.00		1	58
-0.212;1.179	0.502;0.981	000010000010000	0.000	0.111	1	212.89	3974	3844	1.00		2	18
#	-1.328;0.071	000000001100000	0.000	0.011	1	212.43	3855	3855	0.50		1	92
0.047;0.695	0.203;1.123	000010100010000	0.000	0.118	1	241.85	3876	3876	1.00		2	17
-0.429;0.710	-0.108;0.697	000001010010000	0.000	0.061	1	248.39	3927	3886	1.00		3	49
-0.699;0.654	-0.096;0.452	100001000010010	0.000	0.029	1	263.99	3945	3887	1.00		1	35
-0.938;-0.176	-0.241;0.622	100001001001000	0.000	0.053	1	198.92	3888	3888	1.00		1	19
#	-1.303;-0.192	001001001100000	0.000	0.022	1	195.40	3985	3889	0.50		1	46
-1.316;0.113	-1.224;-0.352	000100001100000	0.000	0.000	1	187.39	3909	3909	1.00		0	16
-0.899;0.453	-0.650;-0.171	001001011011100	0.000	0.045	1	211.17	3911	3911	1.00		1	22
-0.699;-0.223	-0.096;1.150	100001000010010	0.001	0.222	1	196.89	3986	3912	1.00		2	9
-0.264;0.369	#	000001011011101	0.000	0.067	1	242.26	3959	3918	0.50		3	45
#	-0.119;1.166	000001000010010	0.000	0.024	1	232.55	3924	3924	0.50		1	42
0.065;0.808	#	000001011010101	0.000	0.061	1	237.15	3971	3925	0.50		2	33
#	-0.306;0.825	000001010010000	0.000	0.021	1	230.82	3927	3927	0.50		1	47
-0.589;0.478	-1.057;0.265	101001011011101	0.000	0.043	1	227.87	3955	3955	1.00		1	23
#	-0.822;0.289	000001011011101	0.000	0.032	1	213.57	3959	3959	0.50		1	31
-0.109;0.710	-1.397;0.002	000001001001101	0.000	0.077	1	224.33	3960	3960	1.00		1	13
-0.776;0.446	-0.635;1.139	100001011011100	0.000	0.136	1	220.05	3988	3964	1.00		3	22
-0.205;0.500	-1.238;0.528	000001001000100	0.000	0.000	1	237.33	3970	3970	1.00		0	9
-0.753;0.429	-0.889;0.338	100001011011101	0.000	0.000	1	214.43	3980	3980	1.00		0	7
-1.121;0.288	#	100001000000010	0.000	0.091	1	182.42	3984	3984	0.50		1	11
