att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.313;0.433	-3.083;-0.060	11000000	1.000	1.000	1	40.14	399823	399099	1.00		7	7
0.313;0.433	-0.141;0.852	11000000	1.000	1.000	2	39.18	399987	399099	1.00		24	24
-3.161;-0.712	0.248;0.744	01001000	1.000	1.000	1	34.37	399983	399147	1.00		15	15
-0.348;0.348	-0.610;-0.523	00010100	0.212	0.733	1	27.75	399977	399179	1.00		11	15
0.313;0.395	#	11000000	1.000	1.000	1	37.41	399987	399188	0.50		15	15
-0.532;-0.320	0.080;1.198	01101011	0.281	0.776	1	39.14	399980	399190	1.00		76	98
0.468;3.808	-0.926;0.169	10000000	1.000	1.000	2	50.38	399951	399225	1.00		31	31
0.468;3.458	-0.683;0.468	10000000	1.000	1.000	1	49.38	399996	399252	1.00		39	39
#	0.712;0.888	11001000	0.008	0.382	2	29.97	399965	399266	0.50		13	34
0.313;0.395	0.241;0.958	11000000	1.000	1.000	1	36.50	399987	399288	1.00		6	6
-1.255;0.023	0.814;4.377	00001000	0.237	0.750	1	31.89	399902	399343	1.00		9	12
0.468;3.644	-1.853;0.914	10000000	1.000	1.000	1	47.93	399996	399436	1.00		48	48
0.647;2.628	#	10000000	1.000	1.000	1	47.42	399969	399436	0.50		35	35
-0.118;0.336	-0.382;-0.240	11000100	1.000	1.000	1	29.20	399876	399459	1.00		5	5
-0.699;0.141	-0.610;-0.523	00010100	0.555	0.889	1	28.33	399977	399467	1.00		8	9
-0.398;0.536	0.464;0.658	11101001	0.168	0.700	1	41.39	399984	399481	1.00		28	40
-0.719;-0.559	0.603;0.617	01001001	0.045	0.852	1	34.45	399538	399538	1.00		0	0
0.313;0.433	-0.304;1.093	11000000	1.000	1.000	1	36.82	399987	399546	1.00		15	15
0.313;0.395	-0.668;0.958	11000000	1.000	1.000	1	38.10	399987	399546	1.00		10	10
-0.317;-0.111	0.066;0.711	11101011	0.630	0.912	2	39.08	399997	399661	1.00		31	34
-0.317;-0.111	-0.278;1.119	11101011	0.026	0.483	1	31.71	399997	399686	1.00		28	58
-0.815;0.178	-1.090;-0.542	00010000	0.217	0.737	1	41.02	399993	399708	1.00		14	19
-0.844;0.512	-4.466;-0.631	00010000	1.000	1.000	1	48.00	399993	399708	1.00		13	13
-0.351;-0.254	0.196;0.493	01101011	0.006	0.364	1	37.50	399889	399712	1.00		4	11
0.220;0.308	#	11001000	0.031	0.500	1	19.80	399970	399715	0.50		5	10
-0.776;-0.319	-0.387;0.161	01001001	0.002	0.294	1	21.11	399916	399822	1.00		5	17
-0.291;0.549	0.055;0.632	11101101	0.000	0.000	1	40.33	399824	399824	1.00		0	44
-0.891;-0.320	0.176;0.402	01101011	0.203	0.727	1	42.63	399980	399826	1.00		8	11
0.468;3.479	0.229;1.343	10000000	1.000	1.000	1	46.14	399969	399839	1.00		7	7
0.220;0.767	-0.013;0.937	11001000	0.002	0.286	1	36.29	399970	399842	1.00		2	7
-0.262;0.243	-0.436;-0.240	11000100	1.000	1.000	1	28.00	399876	399876	1.00		1	1
-0.367;0.875	-0.757;-0.248	00000100	0.000	0.133	1	22.12	399998	399900	1.00		2	15
-0.443;0.086	-0.925;-0.056	00010100	0.000	0.154	1	23.61	399977	399918	1.00		2	13
-0.800;0.113	-0.896;0.086	01010100	0.000	0.125	1	23.22	399939	399939	1.00		2	16
-0.857;-0.328	-0.792;0.077	01010000	0.000	0.143	1	23.29	399942	399942	1.00		1	7
#	-0.204;0.287	01101101	0.000	0.048	1	33.69	399943	399943	0.50		1	21
-0.440;0.108	-1.115;0.226	11010100	0.000	0.071	1	28.05	399946	399946	1.00		1	14
-0.741;0.080	0.209;1.077	01101001	0.000	0.125	1	39.48	399957	399957	1.00		2	16
-0.483;0.064	-0.902;-0.034	10010100	0.000	0.143	1	23.71	399959	399959	1.00		1	7
-0.306;0.332	0.712;0.891	11001000	0.026	0.762	1	33.16	399965	399965	1.00		0	0
#	0.124;0.803	11001001	0.000	0.071	1	39.95	399971	399971	0.50		1	14
#	#	10000100	0.000	0.053	1	33.31	399981	399981	0.00		1	19
#	-0.795;0.451	11000100	0.000	0.091	1	33.13	399989	399989	0.50		1	11
-0.963;0.315	#	01101001	0.001	0.250	1	26.75	399995	399995	0.50		1	4
0.468;2.843	-1.853;0.914	10000000	0.100	1.000	1	47.91	399996	399996	1.00		0	0
