att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.570;0.763	-0.690;0.051	101	0.279	0.775	1	71.06	199716	197962	1.00		11	34
0.570;1.365	-0.565;1.027	101	0.453	0.854	1	75.41	199782	197962	1.00		23	41
-0.691;0.545	-0.119;0.529	111	1.000	1.000	1	112.98	199993	197977	1.00		833	833
-0.062;0.545	-0.476;0.560	111	1.000	1.000	1	117.01	199968	197977	1.00		697	697
0.570;1.365	0.197;0.815	101	1.000	1.000	1	72.45	199782	198037	1.00		11	11
0.570;0.622	-0.565;1.027	101	1.000	1.000	1	72.29	199782	198037	1.00		16	16
0.379;0.754	0.624;2.389	001	1.000	1.000	1	118.54	199944	198039	1.00		40	40
#	-2.001;-0.608	100	1.000	1.000	2	122.82	199974	198153	0.50		163	163
#	-1.977;-0.624	100	1.000	1.000	1	123.69	199974	198153	0.50		152	152
#	-1.084;-0.078	110	0.176	0.707	1	114.44	199978	198209	0.50		113	855
-0.144;1.247	-0.603;-0.509	110	1.000	1.000	1	122.43	199978	198233	1.00		65	65
-0.902;0.108	0.569;0.622	011	1.000	1.000	1	117.60	199889	198273	1.00		39	39
-0.674;1.506	-0.603;-0.486	110	1.000	1.000	1	116.85	199978	198300	1.00		102	102
#	-1.130;-0.424	100	0.286	0.778	1	110.83	199987	198356	0.50		165	325
-0.532;0.788	-3.101;-0.606	100	1.000	1.000	1	126.13	199974	198356	1.00		126	126
-0.294;0.571	-2.001;-0.608	100	1.000	1.000	1	132.21	199974	198395	1.00		70	70
0.106;0.784	-3.079;-0.606	100	1.000	1.000	1	130.65	199974	198395	1.00		61	61
#	-0.476;0.141	111	0.908	0.981	1	116.60	199993	198472	0.50		670	698
-0.628;0.545	-0.476;0.529	111	1.000	1.000	1	115.06	199993	198472	1.00		964	964
-0.124;0.157	0.672;2.389	001	1.000	1.000	1	128.50	199705	198476	1.00		4	4
-0.674;0.209	-0.603;-0.486	110	1.000	1.000	2	115.58	199954	198528	1.00		60	60
-0.567;1.506	#	110	0.102	0.634	1	112.35	199978	198528	0.50		90	1306
-0.196;0.824	#	110	0.102	0.633	1	113.66	199978	198558	0.50		59	832
-0.074;0.545	0.371;0.560	111	1.000	1.000	1	111.37	199968	198571	1.00		109	109
#	-3.079;-1.392	100	0.100	1.000	1	124.51	198650	198650	0.50		0	0
#	-0.443;1.124	101	0.125	0.660	1	109.20	199825	198660	0.50		23	1097
0.409;0.903	-0.602;-0.037	101	0.171	0.702	1	112.91	199716	198660	1.00		7	66
-0.955;-0.263	0.624;3.007	001	1.000	1.000	1	99.32	199992	198672	1.00		29	29
-0.393;0.545	-0.476;0.131	111	1.000	1.000	1	120.11	199993	198684	1.00		389	389
-0.807;-0.259	-0.603;-0.509	110	0.732	0.939	2	102.49	199924	198704	1.00		18	22
-0.674;1.506	#	110	0.104	0.636	2	111.73	199978	198704	0.50		82	1257
0.570;0.622	#	101	0.670	0.923	1	79.20	199782	198735	0.50		10	13
0.881;1.365	-0.565;1.027	101	0.100	1.000	1	73.17	198735	198735	1.00		0	0
-0.691;0.545	-0.476;0.095	111	1.000	1.000	1	117.13	199949	198821	1.00		463	463
-0.807;-0.199	-0.603;-0.509	110	0.720	0.937	1	102.60	199924	198823	1.00		17	21
-1.054;-0.263	0.624;3.592	001	1.000	1.000	1	100.32	199992	198945	1.00		24	24
-0.628;0.545	-0.908;0.529	111	0.598	0.902	1	115.81	199993	198988	1.00		642	788
#	-0.476;0.446	111	0.898	0.979	1	113.26	199993	199048	0.50		600	626
0.320;0.781	-0.215;1.124	101	0.146	0.681	1	117.59	199825	199127	1.00		8	119
#	-0.443;1.027	101	0.124	0.658	1	109.20	199825	199127	0.50		12	714
-0.534;-0.173	-2.755;-0.606	100	1.000	1.000	1	115.55	199926	199228	1.00		25	25
-0.670;0.958	-2.759;-0.597	100	1.000	1.000	1	116.64	199987	199255	1.00		72	72
-0.541;0.122	0.569;0.622	011	1.000	1.000	1	117.72	199889	199320	1.00		17	17
-0.674;0.798	-0.603;0.256	110	0.166	0.699	1	116.18	199978	199402	1.00		38	354
-0.488;0.248	-3.002;-0.606	100	1.000	1.000	1	124.87	199926	199421	1.00		21	21
-0.674;1.506	-1.288;-0.603	110	0.132	0.667	1	116.65	199436	199436	1.00		0	48
#	-2.234;-0.606	100	1.000	1.000	1	120.05	199974	199482	0.50		44	44
#	0.001;1.131	011	0.136	0.671	1	105.83	199991	199520	0.50		14	235
-0.807;-0.216	-0.603;-0.486	110	0.784	0.952	1	102.43	199924	199575	1.00		6	7
-1.106;-0.666	-0.440;0.760	100	0.041	0.528	1	69.44	199970	199621	1.00		3	12
-1.146;-0.666	-1.296;0.595	100	0.091	0.619	1	74.22	199970	199621	1.00		5	14
-1.353;1.506	-0.603;-0.486	110	0.915	0.982	1	112.84	199978	199696	1.00		18	19
#	-1.627;-1.209	100	0.100	1.000	1	117.42	199697	199697	0.50		0	0
-0.691;0.545	-0.512;-0.001	111	0.959	0.992	1	117.58	199949	199767	1.00		78	80
-0.935;0.017	-3.002;-0.608	100	1.000	1.000	1	115.62	199926	199770	1.00		8	8
#	-0.476;0.560	111	0.924	0.984	1	112.02	199993	199804	0.50		145	149
-0.632;0.545	-0.119;0.560	111	1.000	1.000	1	113.14	199993	199840	1.00		70	70
-0.691;0.545	-0.130;0.560	111	1.000	1.000	1	111.40	199993	199840	1.00		76	76
-1.299;-0.666	-1.091;-0.225	100	0.132	0.667	1	88.50	199894	199894	1.00		1	2
#	-3.002;-0.608	100	1.000	1.000	1	119.88	199974	199898	0.50		8	8
-0.546;0.522	#	100	0.012	0.413	1	114.26	199953	199898	0.50		7	84
0.379;0.754	0.672;2.978	001	1.000	1.000	1	127.00	199944	199899	1.00		1	1
-0.670;0.958	-2.755;-0.608	100	1.000	1.000	1	122.50	199974	199926	1.00		6	6
-0.721;0.015	#	100	0.016	0.436	1	109.67	199926	199926	0.50		4	39
